Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Marcus Tavernier,eng ENG,FW,24-284,15,13,"1,080",12.0,2,3,5,2,0,0,1,0,2.5,2.5,2.8,5.4,41,40,73,0.17,0.25,0.42,0.17,0.42,0.21,0.24,0.45,0.21,0.45,Matches
Philip Billing,dk DEN,MF,27-203,17,12,"1,137",12.6,2,2,4,2,0,0,3,0,2.1,2.1,2.5,4.5,15,36,43,0.16,0.16,0.32,0.16,0.32,0.16,0.20,0.36,0.16,0.36,Matches
Marcos Senesi,ar ARG,DF,26-235,16,12,"1,118",12.4,2,2,4,2,0,0,4,0,0.7,0.7,0.4,1.2,16,57,1,0.16,0.16,0.32,0.16,0.32,0.06,0.04,0.09,0.06,0.09,Matches
Lewis Cook,eng ENG,MF,26-331,13,12,998,11.1,0,1,1,0,0,0,1,1,0.1,0.1,1.2,1.3,5,43,5,0.00,0.09,0.09,0.00,0.09,0.01,0.11,0.12,0.01,0.12,Matches
Max Aarons,eng ENG,DF,23-361,12,11,950,10.6,0,1,1,0,0,0,1,0,0.0,0.0,0.8,0.8,16,31,19,0.00,0.09,0.09,0.00,0.09,0.00,0.08,0.08,0.00,0.08,Matches
Antoine Semenyo,gh GHA,FW,23-358,15,11,817,9.1,3,1,4,3,0,0,3,0,1.9,1.9,1.7,3.6,31,23,68,0.33,0.11,0.44,0.33,0.44,0.20,0.19,0.39,0.20,0.39,Matches
Justin Kluivert,nl NED,"MF,FW",24-240,14,10,748,8.3,2,0,2,2,0,0,1,0,1.2,1.2,0.6,1.7,18,19,50,0.24,0.00,0.24,0.24,0.24,0.14,0.07,0.21,0.14,0.21,Matches
Lloyd Kelly,eng ENG,DF,25-086,9,8,682,7.6,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,8,29,6,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.04,0.02,0.04,Matches
Adam Smith,eng ENG,DF,32-246,10,7,662,7.4,0,2,2,0,0,0,0,0,0.0,0.0,0.6,0.6,10,39,7,0.00,0.27,0.27,0.00,0.27,0.00,0.08,0.08,0.00,0.08,Matches
Dango Ouattara,bf BFA,"FW,DF",21-323,12,4,413,4.6,0,0,0,0,0,0,2,0,1.0,1.0,0.4,1.3,15,8,39,0.00,0.00,0.00,0.00,0.00,0.21,0.08,0.29,0.21,0.29,Matches
