Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Julián Speroni,ar ARG,GK,38,11,11,990,11.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Aaron Wan-Bissaka,eng ENG,DF,19,7,7,627,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,22,23,14,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,Matches
Jason Puncheon,eng ENG,MF,31,10,6,645,7.2,0,0,0,0,0,0,5,0,1.2,1.2,0.5,1.7,8,31,19,0.00,0.00,0.00,0.00,0.00,0.19,0.07,0.26,0.19,0.26,Matches
Bakary Sako,ml MLI,"FW,MF",29,16,4,478,5.3,3,0,3,3,0,0,0,0,1.9,1.9,1.1,3.0,20,8,43,0.56,0.00,0.56,0.56,0.56,0.36,0.20,0.56,0.36,0.56,Matches
Jaïro Riedewald,nl NED,"MF,DF",20,12,4,442,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,16,7,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Alexander Sørloth,no NOR,FW,21,4,4,360,4.0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,13,7,24,0.00,0.00,0.00,0.00,0.00,0.13,0.12,0.25,0.13,0.25,Matches
Lee Chung-yong,kr KOR,"FW,MF",29,7,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,2,16,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07,Matches
Damien Delaney,ie IRL,DF,36,2,1,96,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Levi Lumeka,eng ENG,FW,18,1,0,26,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,0,3,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20,Matches
Freddie Ladapo,eng ENG,FW,24,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Sullay Kaikai,sl SLE,MF,21,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Pape Souaré,sn SEN,DF,27,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Keshi Anderson,eng ENG,"FW,MF",22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Diego Cavalieri,br BRA,GK,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Daly,eng ENG,FW,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dion-Curtis Henry,eng ENG,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jarosław Jach,pl POL,DF,23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nya Kirby,eng ENG,MF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jason Lokilo,be BEL,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jordon Mutch,eng ENG,MF,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Erdal Rakip,mk MKD,MF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Luka Milivojević,rs SRB,MF,27,38,38,"3,420",38.0,12,2,14,2,10,11,10,0,10.9,2.2,3.0,5.2,32,219,15,0.32,0.05,0.37,0.05,0.11,0.29,0.08,0.37,0.06,0.14,Matches
Patrick van Aanholt,nl NED,DF,27,36,36,"3,195",35.5,3,2,5,3,0,0,3,0,2.6,2.6,4.4,7.0,89,212,106,0.08,0.06,0.14,0.08,0.14,0.07,0.12,0.20,0.07,0.20,Matches
James McArthur,sct SCO,MF,30,38,36,"3,058",34.0,3,6,9,3,0,0,7,0,4.1,4.1,3.3,7.4,42,142,137,0.09,0.18,0.26,0.09,0.26,0.12,0.10,0.22,0.12,0.22,Matches
Aaron Wan-Bissaka,eng ENG,DF,20,35,35,"3,134",34.8,0,3,3,0,0,0,4,1,0.5,0.5,2.1,2.6,100,159,119,0.00,0.09,0.09,0.00,0.09,0.01,0.06,0.07,0.01,0.07,Matches
Wilfried Zaha,ci CIV,FW,25,34,34,"3,036",33.7,10,5,15,10,0,0,9,1,5.7,5.7,4.8,10.6,182,141,355,0.30,0.15,0.44,0.30,0.44,0.17,0.14,0.31,0.17,0.31,Matches
Andros Townsend,eng ENG,"FW,MF",27,38,34,"3,009",33.4,6,4,10,6,0,0,1,0,4.6,4.6,3.6,8.3,144,106,280,0.18,0.12,0.30,0.18,0.30,0.14,0.11,0.25,0.14,0.25,Matches
James Tomkins,eng ENG,DF,29,29,29,"2,560",28.4,1,1,2,1,0,0,5,0,1.4,1.4,0.9,2.4,4,50,4,0.04,0.04,0.07,0.04,0.07,0.05,0.03,0.08,0.05,0.08,Matches
Mamadou Sakho,fr FRA,DF,28,27,27,"2,416",26.8,0,0,0,0,0,0,2,0,0.4,0.4,0.2,0.6,8,91,3,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02,Matches
Cheikhou Kouyaté,sn SEN,MF,28,31,21,"1,899",21.1,0,2,2,0,0,0,3,0,1.1,1.1,1.1,2.2,19,86,31,0.00,0.09,0.09,0.00,0.09,0.05,0.05,0.11,0.05,0.11,Matches
Vicente Guaita,es ESP,GK,31,20,20,"1,754",19.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jeffrey Schlupp,gh GHA,"MF,FW",25,30,18,"1,670",18.6,4,1,5,4,0,0,1,0,3.2,3.2,1.2,4.4,35,77,95,0.22,0.05,0.27,0.22,0.27,0.17,0.06,0.24,0.17,0.24,Matches
Wayne Hennessey,wls WAL,GK,31,18,17,"1,576",17.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Max Meyer,de GER,MF,22,29,15,"1,416",15.7,1,2,3,1,0,0,3,0,1.8,1.8,1.2,2.9,47,73,80,0.06,0.13,0.19,0.06,0.19,0.11,0.07,0.18,0.11,0.18,Matches
Jordan Ayew,gh GHA,FW,26,20,14,"1,181",13.1,1,2,3,1,0,0,3,0,2.9,2.9,1.2,4.0,31,19,90,0.08,0.15,0.23,0.08,0.23,0.22,0.09,0.31,0.22,0.31,Matches
Martin Kelly,eng ENG,DF,28,13,12,"1,111",12.3,0,0,0,0,0,0,2,0,0.4,0.4,0.0,0.5,4,22,1,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.03,0.04,Matches
Christian Benteke,be BEL,FW,27,16,9,814,9.0,1,1,2,1,0,0,1,0,3.4,3.4,0.8,4.2,6,13,53,0.11,0.11,0.22,0.11,0.22,0.37,0.09,0.47,0.37,0.47,Matches
Michy Batshuayi,be BEL,FW,24,11,9,750,8.3,5,0,5,5,0,0,0,0,4.0,4.0,0.1,4.1,13,9,44,0.60,0.00,0.60,0.60,0.60,0.48,0.01,0.49,0.48,0.49,Matches
Scott Dann,eng ENG,DF,31,10,7,663,7.4,0,1,1,0,0,0,1,0,0.2,0.2,0.7,0.9,3,11,0,0.00,0.14,0.14,0.00,0.14,0.03,0.09,0.13,0.03,0.13,Matches
Joel Ward,eng ENG,DF,28,7,6,552,6.1,1,0,1,1,0,0,1,0,0.6,0.6,0.1,0.7,6,18,18,0.16,0.00,0.16,0.16,0.16,0.09,0.02,0.11,0.09,0.11,Matches
Julián Speroni,ar ARG,GK,39,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Alexander Sørloth,no NOR,FW,22,12,0,185,2.1,0,0,0,0,0,0,0,0,0.5,0.5,0.9,1.4,4,9,13,0.00,0.00,0.00,0.00,0.00,0.23,0.44,0.66,0.23,0.66,Matches
Connor Wickham,eng ENG,"FW,MF",25,6,0,67,0.7,0,1,1,0,0,0,0,0,0.4,0.4,0.3,0.7,0,0,1,0.00,1.34,1.34,0.00,1.34,0.50,0.43,0.92,0.50,0.92,Matches
Bakary Sako,ml MLI,FW,30,4,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jason Puncheon,eng ENG,MF,32,5,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Luke Dreher,eng ENG,FW,19,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Pape Souaré,sn SEN,DF,28,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Joe Daniel Tupper,eng ENG,GK,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Sullay Kaikai,sl SLE,"FW,MF",22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Jaïro Riedewald,nl NED,"DF,MF",21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nikola Tavares,hr CRO,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Sam Woods,eng ENG,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Wilfried Zaha,ci CIV,"FW,MF",26,38,37,"3,280",36.4,4,3,7,4,0,0,5,0,5.2,5.2,4.0,9.1,210,146,354,0.11,0.08,0.19,0.11,0.19,0.14,0.11,0.25,0.14,0.25,Matches
Jordan Ayew,gh GHA,FW,27,37,37,"3,148",35.0,9,2,11,9,0,0,6,0,7.5,7.5,2.5,10.0,77,60,184,0.26,0.06,0.31,0.26,0.31,0.21,0.07,0.29,0.21,0.29,Matches
James McArthur,sct SCO,MF,31,37,37,"3,090",34.3,0,3,3,0,0,0,6,0,2.0,2.0,2.4,4.4,54,174,123,0.00,0.09,0.09,0.00,0.09,0.06,0.07,0.13,0.06,0.13,Matches
Vicente Guaita,es ESP,GK,32,35,35,"3,150",35.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Cheikhou Kouyaté,sn SEN,"MF,DF",29,35,29,"2,528",28.1,1,1,2,1,0,0,4,0,2.7,2.7,0.9,3.6,12,64,55,0.04,0.04,0.07,0.04,0.07,0.10,0.03,0.13,0.10,0.13,Matches
Patrick van Aanholt,nl NED,DF,28,29,29,"2,507",27.9,3,2,5,2,1,1,0,0,2.1,1.3,3.7,5.1,60,143,89,0.11,0.07,0.18,0.07,0.14,0.08,0.13,0.21,0.05,0.18,Matches
Luka Milivojević,rs SRB,MF,28,31,28,"2,513",27.9,3,1,4,1,2,2,12,0,2.7,1.2,2.1,3.3,7,127,11,0.11,0.04,0.14,0.04,0.07,0.10,0.08,0.17,0.04,0.12,Matches
Joel Ward,eng ENG,DF,29,29,27,"2,382",26.5,0,0,0,0,0,0,4,0,0.3,0.3,0.3,0.6,22,115,54,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02,Matches
Gary Cahill,eng ENG,DF,33,25,25,"2,167",24.1,0,1,1,0,0,0,1,0,1.6,1.6,0.2,1.8,5,48,2,0.00,0.04,0.04,0.00,0.04,0.06,0.01,0.07,0.06,0.07,Matches
James Tomkins,eng ENG,DF,30,18,18,"1,582",17.6,1,1,2,1,0,0,5,0,1.1,1.1,0.1,1.2,1,14,4,0.06,0.06,0.11,0.06,0.11,0.06,0.01,0.07,0.06,0.07,Matches
Martin Kelly,eng ENG,DF,29,19,17,"1,549",17.2,0,1,1,0,0,0,0,0,0.1,0.1,0.8,0.9,6,35,14,0.00,0.06,0.06,0.00,0.06,0.00,0.05,0.05,0.00,0.05,Matches
James McCarthy,ie IRL,MF,28,33,16,"1,680",18.7,0,0,0,0,0,0,9,0,0.5,0.5,1.3,1.8,8,55,23,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10,Matches
Andros Townsend,eng ENG,"FW,MF",28,24,14,"1,294",14.4,1,1,2,1,0,0,0,0,0.4,0.4,1.9,2.3,56,44,77,0.07,0.07,0.14,0.07,0.14,0.03,0.13,0.16,0.03,0.16,Matches
Scott Dann,eng ENG,DF,32,16,14,"1,266",14.1,0,1,1,0,0,0,0,0,0.8,0.8,0.4,1.2,1,28,2,0.00,0.07,0.07,0.00,0.07,0.06,0.03,0.09,0.06,0.09,Matches
Christian Benteke,be BEL,FW,28,24,13,"1,261",14.0,2,1,3,2,0,0,4,1,5.1,5.1,2.6,7.7,22,28,79,0.14,0.07,0.21,0.14,0.21,0.36,0.19,0.55,0.36,0.55,Matches
Jeffrey Schlupp,gh GHA,"FW,MF",26,17,11,"1,036",11.5,3,1,4,3,0,0,2,0,1.7,1.7,0.8,2.6,23,42,53,0.26,0.09,0.35,0.26,0.35,0.15,0.07,0.22,0.15,0.22,Matches
Mamadou Sakho,fr FRA,DF,29,14,11,931,10.3,0,0,0,0,0,0,1,1,0.0,0.0,0.1,0.1,1,26,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Jaïro Riedewald,nl NED,"DF,MF",22,17,7,769,8.5,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,8,31,20,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.03,0.01,0.03,Matches
Max Meyer,de GER,"MF,FW",23,17,6,655,7.3,0,0,0,0,0,0,1,0,0.5,0.5,0.2,0.7,9,16,32,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10,Matches
Wayne Hennessey,wls WAL,GK,32,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Tyrick Mitchell,eng ENG,DF,19,4,2,195,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,5,12,8,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08,Matches
Cenk Tosun,tr TUR,FW,28,5,2,177,2.0,1,0,1,1,0,0,0,0,0.5,0.5,0.6,1.1,5,7,11,0.51,0.00,0.51,0.51,0.51,0.27,0.29,0.55,0.27,0.55,Matches
Connor Wickham,eng ENG,"FW,MF",26,6,0,96,1.1,1,1,2,1,0,0,0,0,1.4,1.4,0.6,1.9,3,6,10,0.94,0.94,1.87,0.94,1.87,1.28,0.52,1.80,1.28,1.80,Matches
Brandon Pierrick,eng ENG,"MF,FW",17,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.53,0.00,0.53,Matches
Víctor Camarasa,es ESP,FW,25,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
James Daly,eng ENG,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
John-Kymani Gordon,eng ENG,FW,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Stephen Henderson,ie IRL,GK,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nya Kirby,eng ENG,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Giovanni McGregor,eng ENG,MF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nikola Tavares,hr CRO,DF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Sam Woods,eng ENG,DF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Vicente Guaita,es ESP,GK,33,37,37,"3,330",37.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Cheikhou Kouyaté,sn SEN,DF,30,36,35,"3,121",34.7,1,0,1,1,0,0,4,0,0.7,0.7,1.0,1.6,6,32,11,0.03,0.00,0.03,0.03,0.03,0.02,0.03,0.05,0.02,0.05,Matches
Wilfried Zaha,ci CIV,FW,27,30,29,"2,612",29.0,11,2,13,9,2,2,6,0,8.1,6.5,3.1,9.6,103,72,259,0.38,0.07,0.45,0.31,0.38,0.28,0.11,0.39,0.22,0.33,Matches
Eberechi Eze,eng ENG,MF,22,34,29,"2,559",28.4,4,6,10,4,0,0,3,0,2.2,2.2,3.9,6.1,79,127,126,0.14,0.21,0.35,0.14,0.35,0.08,0.14,0.21,0.08,0.21,Matches
Luka Milivojević,rs SRB,MF,29,31,27,"2,359",26.2,1,1,2,0,1,2,8,1,2.4,0.8,1.7,2.5,12,120,11,0.04,0.04,0.08,0.00,0.04,0.09,0.07,0.16,0.03,0.10,Matches
Andros Townsend,eng ENG,"MF,FW",29,34,25,"2,258",25.1,1,5,6,1,0,0,0,0,2.3,2.3,4.0,6.2,72,75,112,0.04,0.20,0.24,0.04,0.24,0.09,0.16,0.25,0.09,0.25,Matches
Joel Ward,eng ENG,DF,30,26,25,"2,256",25.1,0,1,1,0,0,0,5,0,0.1,0.1,0.6,0.6,20,83,35,0.00,0.04,0.04,0.00,0.04,0.00,0.02,0.02,0.00,0.02,Matches
Jordan Ayew,gh GHA,"FW,MF",28,33,23,"2,096",23.3,1,3,4,1,0,0,4,0,2.2,2.2,0.7,2.9,58,35,109,0.04,0.13,0.17,0.04,0.17,0.09,0.03,0.13,0.09,0.13,Matches
Christian Benteke,be BEL,FW,29,30,21,"1,816",20.2,10,1,11,10,0,0,3,1,8.3,8.3,0.9,9.1,14,36,124,0.50,0.05,0.55,0.50,0.55,0.41,0.04,0.45,0.41,0.45,Matches
Gary Cahill,eng ENG,DF,34,20,20,"1,800",20.0,1,1,2,1,0,0,3,0,0.7,0.7,0.6,1.4,3,46,0,0.05,0.05,0.10,0.05,0.10,0.04,0.03,0.07,0.04,0.07,Matches
Patrick van Aanholt,nl NED,DF,29,22,20,"1,777",19.7,0,1,1,0,0,0,2,0,1.4,1.4,0.7,2.1,38,103,87,0.00,0.05,0.05,0.00,0.05,0.07,0.04,0.11,0.07,0.11,Matches
Jaïro Riedewald,nl NED,MF,23,33,19,"1,820",20.2,2,0,2,2,0,0,4,0,0.6,0.6,0.8,1.3,15,73,23,0.10,0.00,0.10,0.10,0.10,0.03,0.04,0.07,0.03,0.07,Matches
Tyrick Mitchell,eng ENG,DF,20,19,19,"1,710",19.0,1,1,2,1,0,0,1,0,0.8,0.8,0.2,1.1,15,77,30,0.05,0.05,0.11,0.05,0.11,0.04,0.01,0.06,0.04,0.06,Matches
James McArthur,sct SCO,MF,32,18,17,"1,466",16.3,0,2,2,0,0,0,3,0,0.3,0.3,1.2,1.5,15,80,29,0.00,0.12,0.12,0.00,0.12,0.02,0.07,0.09,0.02,0.09,Matches
