Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Keane Lewis-Potter,eng ENG,"FW,MF",22-312,13,6,577,6.4,2,0,2,2,0,0,0,0,2.5,2.5,0.7,3.3,25,16,71,0.31,0.00,0.31,0.31,0.31,0.40,0.11,0.51,0.40,0.51,Matches
Rico Henry,eng ENG,DF,26-176,5,5,401,4.5,0,1,1,0,0,0,1,0,0.1,0.1,1.0,1.1,13,20,12,0.00,0.22,0.22,0.00,0.22,0.02,0.22,0.24,0.02,0.24,Matches
Yehor Yarmoliuk,ua UKR,MF,19-305,11,4,350,3.9,0,0,0,0,0,0,1,0,,,,,,,,0.00,0.00,0.00,0.00,0.00,,,,,,Matches
Kevin Schade,de GER,"FW,MF",22-034,5,3,257,2.9,1,0,1,1,0,0,0,0,0.7,0.7,0.4,1.1,3,9,18,0.35,0.00,0.35,0.35,0.35,0.25,0.15,0.40,0.25,0.40,Matches
Shandon Baptiste,gd GRN,MF,25-267,5,2,191,2.1,1,0,1,1,0,0,0,0,0.7,0.7,0.1,0.8,1,1,0,0.47,0.00,0.47,0.47,0.47,0.33,0.05,0.38,0.33,0.38,Matches
Mathias Jørgensen,dk DEN,DF,33-252,4,2,188,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,2,16,1,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.00,0.17,Matches
Mikkel Damsgaard,dk DEN,MF,23-181,7,1,238,2.6,0,0,0,0,0,0,0,0,0.6,0.6,0.5,1.0,3,24,12,0.00,0.00,0.00,0.00,0.00,0.22,0.17,0.39,0.22,0.39,Matches
Thomas Strakosha,al ALB,GK,28-287,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Michael Olakigbe,eng ENG,"DF,FW",19-250,8,0,59,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,10,4,17,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.18,0.18,0.18,Matches
Myles Peart-Harris,eng ENG,"DF,MF",21-104,3,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12,Matches
Josh Dasilva,eng ENG,MF,25-069,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Val Adedokun,ie IRL,FW,20-320,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Vincent Angelini,sct SCO,GK,20-110,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ellery Balcombe,eng ENG,GK,24-077,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ethan Brierley,eng ENG,MF,20-038,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Charlie Goode,eng ENG,DF,28-150,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Kim Jisoo,kr KOR,DF,19-007,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
