Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Davinson Sánchez,co COL,DF,22,23,22,"1,942",21.6,1,1,2,1,0,0,2,0,1.4,1.4,0.4,1.8,5,59,2,0.05,0.05,0.09,0.05,0.09,0.06,0.02,0.08,0.06,0.08,Matches
Jan Vertonghen,be BEL,DF,31,22,22,"1,911",21.2,1,0,1,1,0,0,4,1,1.0,1.0,0.2,1.3,27,121,24,0.05,0.00,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06,Matches
Dele Alli,eng ENG,MF,22,25,22,"1,825",20.3,5,3,8,5,0,0,4,0,4.8,4.8,3.1,7.9,48,111,153,0.25,0.15,0.39,0.25,0.39,0.23,0.15,0.39,0.23,0.39,Matches
Ben Davies,wls WAL,DF,25,27,20,"1,844",20.5,0,0,0,0,0,0,2,0,0.5,0.5,2.1,2.6,44,101,117,0.00,0.00,0.00,0.00,0.00,0.03,0.10,0.13,0.03,0.13,Matches
Danny Rose,eng ENG,DF,28,26,20,"1,798",20.0,0,3,3,0,0,0,5,0,0.7,0.7,2.2,2.9,83,99,141,0.00,0.15,0.15,0.00,0.15,0.04,0.11,0.15,0.04,0.15,Matches
Eric Dier,eng ENG,"MF,DF",24,20,18,"1,506",16.7,3,0,3,3,0,0,4,0,1.0,1.0,1.0,2.0,18,95,7,0.18,0.00,0.18,0.18,0.18,0.06,0.06,0.12,0.06,0.12,Matches
Harry Winks,eng ENG,MF,22,26,17,"1,597",17.7,1,0,1,1,0,0,4,0,1.0,1.0,0.3,1.3,56,124,19,0.06,0.00,0.06,0.06,0.06,0.06,0.01,0.07,0.06,0.07,Matches
Juan Foyth,ar ARG,DF,20,12,10,888,9.9,1,0,1,1,0,0,3,1,0.7,0.7,0.8,1.5,8,26,3,0.10,0.00,0.10,0.10,0.10,0.07,0.08,0.15,0.07,0.15,Matches
Érik Lamela,ar ARG,"MF,FW",26,19,9,974,10.8,4,2,6,4,0,0,2,0,3.3,3.3,1.8,5.2,34,34,95,0.37,0.18,0.55,0.37,0.55,0.31,0.17,0.48,0.31,0.48,Matches
Mousa Dembélé,be BEL,MF,31,10,7,515,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,7,16,9,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
Fernando Llorente,es ESP,FW,33,20,6,694,7.7,1,4,5,1,0,0,2,0,3.4,3.4,1.6,5.0,3,10,72,0.13,0.52,0.65,0.13,0.65,0.44,0.21,0.64,0.44,0.64,Matches
Serge Aurier,ci CIV,DF,25,8,6,564,6.3,0,2,2,0,0,0,1,0,0.1,0.1,1.0,1.1,11,26,29,0.00,0.32,0.32,0.00,0.32,0.02,0.16,0.18,0.02,0.18,Matches
Victor Wanyama,ke KEN,MF,27,13,4,516,5.7,1,0,1,1,0,0,2,0,1.0,1.0,0.1,1.0,13,28,6,0.17,0.00,0.17,0.17,0.17,0.17,0.01,0.18,0.17,0.18,Matches
Kyle Walker-Peters,eng ENG,DF,21,6,4,376,4.2,0,3,3,0,0,0,1,0,0.3,0.3,0.5,0.8,15,13,17,0.00,0.72,0.72,0.00,0.72,0.08,0.11,0.19,0.08,0.19,Matches
Paulo Gazzaniga,ar ARG,GK,26,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Oliver Skipp,eng ENG,MF,17,8,2,220,2.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,8,3,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.04,0.03,0.04,Matches
