Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Dominic Calvert-Lewin,eng ENG,FW,22,36,30,"2,626",29.2,13,1,14,13,0,0,9,0,15.3,15.3,1.5,16.8,40,50,156,0.45,0.03,0.48,0.45,0.48,0.52,0.05,0.57,0.52,0.57,Matches
Gylfi Sigurðsson,is ISL,MF,29,35,28,"2,560",28.4,2,3,5,1,1,1,3,0,4.0,3.2,4.2,7.4,27,127,73,0.07,0.11,0.18,0.04,0.14,0.14,0.15,0.29,0.11,0.26,Matches
Michael Keane,eng ENG,DF,26,31,28,"2,559",28.4,2,0,2,2,0,0,3,0,1.9,1.9,0.7,2.5,9,84,3,0.07,0.00,0.07,0.07,0.07,0.07,0.02,0.09,0.07,0.09,Matches
Yerry Mina,co COL,DF,24,29,25,"2,284",25.4,2,1,3,2,0,0,3,0,3.4,3.4,1.4,4.8,11,83,4,0.08,0.04,0.12,0.08,0.12,0.13,0.05,0.19,0.13,0.19,Matches
Mason Holgate,eng ENG,DF,22,27,24,"2,054",22.8,0,3,3,0,0,0,5,0,1.7,1.7,0.7,2.4,18,58,4,0.00,0.13,0.13,0.00,0.13,0.08,0.03,0.10,0.08,0.10,Matches
Tom Davies,eng ENG,MF,21,30,23,"2,027",22.5,1,0,1,1,0,0,8,0,1.6,1.6,0.5,2.1,24,113,32,0.04,0.00,0.04,0.04,0.04,0.07,0.02,0.09,0.07,0.09,Matches
Séamus Coleman,ie IRL,DF,30,27,21,"1,839",20.4,0,1,1,0,0,0,5,1,0.9,0.9,1.7,2.7,49,77,93,0.00,0.05,0.05,0.00,0.05,0.05,0.08,0.13,0.05,0.13,Matches
Alex Iwobi,ng NGA,"MF,FW",23,25,19,"1,596",17.7,1,0,1,1,0,0,0,0,2.5,2.5,1.9,4.4,60,106,84,0.06,0.00,0.06,0.06,0.06,0.14,0.11,0.25,0.14,0.25,Matches
Djibril Sidibé,fr FRA,"DF,MF",27,25,18,"1,824",20.3,0,4,4,0,0,0,3,0,0.4,0.4,2.3,2.7,61,86,102,0.00,0.20,0.20,0.00,0.20,0.02,0.11,0.13,0.02,0.13,Matches
André Gomes,pt POR,MF,26,19,17,"1,458",16.2,0,1,1,0,0,0,6,0,0.2,0.2,1.1,1.2,10,105,16,0.00,0.06,0.06,0.00,0.06,0.01,0.07,0.08,0.01,0.08,Matches
Theo Walcott,eng ENG,"MF,FW",30,25,17,"1,287",14.3,2,3,5,2,0,0,1,0,3.1,3.1,3.7,6.8,34,34,127,0.14,0.21,0.35,0.14,0.35,0.22,0.26,0.48,0.22,0.48,Matches
Bernard,br BRA,"MF,FW",26,27,15,"1,280",14.2,3,2,5,3,0,0,2,0,1.8,1.8,2.4,4.1,40,76,106,0.21,0.14,0.35,0.21,0.35,0.13,0.17,0.29,0.13,0.29,Matches
Fabian Delph,eng ENG,MF,29,16,13,"1,190",13.2,0,0,0,0,0,0,5,1,0.1,0.1,0.4,0.5,19,94,9,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
