Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Alireza Jahanbakhsh,ir IRN,"FW,MF",25,10,3,311,3.5,2,0,2,2,0,0,0,0,0.6,0.6,0.6,1.2,8,12,51,0.58,0.00,0.58,0.58,0.58,0.17,0.18,0.35,0.17,0.35,Matches
Jürgen Locadia,nl NED,"FW,MF",25,2,1,86,1.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,0,6,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27,Matches
Florin Andone,ro ROU,FW,26,3,1,73,0.8,1,0,1,1,0,0,0,1,0.4,0.4,0.1,0.4,2,0,4,1.23,0.00,1.23,1.23,1.23,0.45,0.06,0.51,0.45,0.51,Matches
Gaëtan Bong,cm CMR,"DF,MF",31,4,0,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,4,5,8,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.00,0.34,Matches
Leon Balogun,ng NGA,DF,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Tudor Băluță,ro ROU,"DF,MF",20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
David Button,eng ENG,GK,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alex Cochrane,eng ENG,"DF,MF",19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ben White,eng ENG,"DF,MF",22,36,36,"3,191",35.5,0,0,0,0,0,0,5,1,0.5,0.5,0.9,1.4,50,149,38,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
Yves Bissouma,ml MLI,MF,23,36,35,"3,111",34.6,1,0,1,1,0,0,8,1,1.4,1.4,0.9,2.3,55,146,26,0.03,0.00,0.03,0.03,0.03,0.04,0.03,0.07,0.04,0.07,Matches
Lewis Dunk,eng ENG,DF,28,33,33,"2,931",32.6,5,0,5,5,0,0,5,2,2.2,2.2,1.2,3.4,27,82,7,0.15,0.00,0.15,0.15,0.15,0.07,0.04,0.10,0.07,0.10,Matches
Leandro Trossard,be BEL,"MF,FW",25,35,30,"2,607",29.0,5,5,10,5,0,0,2,0,4.6,4.6,4.9,9.5,73,142,219,0.17,0.17,0.35,0.17,0.35,0.16,0.17,0.33,0.16,0.33,Matches
Adam Webster,eng ENG,DF,25,29,29,"2,594",28.8,1,0,1,1,0,0,4,0,2.0,2.0,0.2,2.2,42,133,4,0.03,0.00,0.03,0.03,0.03,0.07,0.01,0.08,0.07,0.08,Matches
Neal Maupay,fr FRA,"FW,MF",23,33,29,"2,512",27.9,8,2,10,5,3,4,1,1,13.2,10.1,3.9,13.9,44,61,181,0.29,0.07,0.36,0.18,0.25,0.47,0.14,0.61,0.36,0.50,Matches
Pascal Groß,de GER,"MF,DF",29,34,27,"2,484",27.6,3,8,11,0,3,4,3,0,4.9,1.7,5.2,6.9,57,165,168,0.11,0.29,0.40,0.00,0.29,0.18,0.19,0.36,0.06,0.25,Matches
Robert Sánchez,es ESP,GK,22,27,27,"2,430",27.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Joël Veltman,nl NED,DF,28,28,25,"2,281",25.3,1,1,2,1,0,0,3,0,1.1,1.1,1.7,2.8,39,136,99,0.04,0.04,0.08,0.04,0.08,0.04,0.07,0.11,0.04,0.11,Matches
Dan Burn,eng ENG,DF,28,27,23,"2,061",22.9,1,0,1,1,0,0,5,0,1.5,1.5,0.8,2.3,34,87,73,0.04,0.00,0.04,0.04,0.04,0.07,0.04,0.10,0.07,0.10,Matches
Solly March,eng ENG,"DF,MF",26,21,19,"1,672",18.6,2,1,3,2,0,0,0,0,1.7,1.7,1.5,3.2,74,79,146,0.11,0.05,0.16,0.11,0.16,0.09,0.08,0.17,0.09,0.17,Matches
Danny Welbeck,eng ENG,FW,29,24,17,"1,545",17.2,6,1,7,6,0,1,0,0,6.6,5.8,2.8,8.7,21,25,98,0.35,0.06,0.41,0.35,0.41,0.39,0.16,0.55,0.34,0.50,Matches
Adam Lallana,eng ENG,"MF,FW",32,30,16,"1,596",17.7,1,1,2,1,0,0,0,0,1.6,1.6,2.6,4.2,33,109,77,0.06,0.06,0.11,0.06,0.11,0.09,0.14,0.23,0.09,0.23,Matches
Alexis Mac Allister,ar ARG,"MF,FW",21,21,13,"1,115",12.4,1,1,2,1,0,0,1,0,1.3,1.3,1.5,2.7,15,48,55,0.08,0.08,0.16,0.08,0.16,0.10,0.12,0.22,0.10,0.22,Matches
Mathew Ryan,au AUS,GK,28,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
