Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Ethan Nwaneri,eng ENG,FW,15,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Mauro Bandeira,pt POR,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nathan Butler-Oyedeji,eng ENG,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Amario Duberry,eng ENG,FW,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Karl Jakob Hein,ee EST,GK,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Nicolas Pépé,ci CIV,"FW,MF",27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Matthew Smith,eng ENG,MF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lino Sousa,eng ENG,DF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Matt Turner,us USA,GK,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Reuell Walters,eng ENG,DF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
William Saliba,fr FRA,DF,22-282,19,19,"1,710",19.0,1,1,2,1,0,0,1,0,1.1,1.1,0.1,1.3,9,77,3,0.05,0.05,0.11,0.05,0.11,0.06,0.01,0.07,0.06,0.07,Matches
Declan Rice,eng ENG,MF,24-351,19,19,"1,652",18.4,3,1,4,3,0,0,2,0,1.5,1.5,2.0,3.5,34,161,24,0.16,0.05,0.22,0.16,0.22,0.08,0.11,0.19,0.08,0.19,Matches
Bukayo Saka,eng ENG,FW,22-117,18,18,"1,570",17.4,5,6,11,3,2,2,2,0,5.9,4.3,5.4,9.7,83,65,277,0.29,0.34,0.63,0.17,0.52,0.34,0.31,0.64,0.25,0.55,Matches
Martin Ødegaard,no NOR,MF,25-014,16,16,"1,415",15.7,4,3,7,2,2,2,1,0,3.8,2.2,3.3,5.5,42,132,90,0.25,0.19,0.45,0.13,0.32,0.24,0.21,0.45,0.14,0.35,Matches
Ben White,eng ENG,DF,26-084,18,16,"1,410",15.7,1,1,2,1,0,0,4,0,0.6,0.6,1.9,2.5,18,82,74,0.06,0.06,0.13,0.06,0.13,0.04,0.12,0.16,0.04,0.16,Matches
Gabriel Martinelli,br BRA,FW,22-196,17,16,"1,219",13.5,2,2,4,2,0,0,1,0,2.2,2.2,2.4,4.6,78,45,202,0.15,0.15,0.30,0.15,0.30,0.16,0.17,0.34,0.16,0.34,Matches
Gabriel Dos Santos,br BRA,DF,26-012,17,15,"1,376",15.3,1,0,1,1,0,0,1,0,1.2,1.2,0.7,1.8,8,57,6,0.07,0.00,0.07,0.07,0.07,0.08,0.04,0.12,0.08,0.12,Matches
David Raya,es ESP,GK,28-107,14,14,"1,260",14.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Oleksandr Zinchenko,ua UKR,DF,27-016,18,14,"1,204",13.4,1,1,2,1,0,0,2,0,0.4,0.4,1.6,2.0,27,161,45,0.07,0.07,0.15,0.07,0.15,0.03,0.12,0.15,0.03,0.15,Matches
Kai Havertz,de GER,MF,24-203,18,12,"1,097",12.2,4,1,5,3,1,1,5,0,4.1,3.3,1.1,4.5,18,49,73,0.33,0.08,0.41,0.25,0.33,0.34,0.09,0.43,0.27,0.37,Matches
Gabriel Jesus,br BRA,FW,26-272,14,11,912,10.1,3,1,4,3,0,0,4,0,4.7,4.7,1.4,6.1,21,28,86,0.30,0.10,0.39,0.30,0.39,0.47,0.14,0.60,0.47,0.60,Matches
Eddie Nketiah,eng ENG,FW,24-215,18,9,878,9.8,5,1,6,5,0,0,3,0,3.9,3.9,0.5,4.4,17,13,57,0.51,0.10,0.62,0.51,0.62,0.40,0.05,0.46,0.40,0.46,Matches
Leandro Trossard,be BEL,"FW,MF",29-027,15,6,642,7.1,3,1,4,3,0,0,0,0,2.9,2.9,1.7,4.5,19,38,56,0.42,0.14,0.56,0.42,0.56,0.40,0.24,0.64,0.40,0.64,Matches
Takehiro Tomiyasu,jp JPN,DF,25-056,12,5,589,6.5,1,1,2,1,0,0,2,1,0.5,0.5,0.2,0.7,10,49,20,0.15,0.15,0.31,0.15,0.31,0.08,0.03,0.11,0.08,0.11,Matches
Aaron Ramsdale,eng ENG,GK,25-231,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jorginho,it ITA,MF,32-011,11,4,386,4.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,36,2,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
Thomas Partey,gh GHA,"DF,MF",30-201,4,3,251,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,10,33,4,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.06,0.03,0.06,Matches
Jakub Kiwior,pl POL,DF,23-319,7,3,249,2.8,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,18,4,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,Matches
Fabio Vieira,pt POR,MF,23-215,8,2,241,2.7,1,2,3,0,1,1,0,1,1.2,0.4,1.1,1.5,9,12,24,0.37,0.75,1.12,0.00,0.75,0.45,0.40,0.84,0.15,0.55,Matches
Emile Smith Rowe,eng ENG,MF,23-156,6,1,121,1.3,0,1,1,0,0,0,0,0,1.0,1.0,0.1,1.0,2,8,5,0.00,0.74,0.74,0.00,0.74,0.73,0.05,0.77,0.73,0.77,Matches
Jurriën Timber,nl NED,DF,22-197,1,1,49,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Reiss Nelson,eng ENG,FW,24-021,8,0,95,1.1,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.5,4,2,9,0.00,0.00,0.00,0.00,0.00,0.07,0.44,0.51,0.07,0.51,Matches
Mohamed Elneny,eg EGY,MF,31-173,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Bradley Ibrahim,eng ENG,MF,19-071,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Karl Jakob Hein,ee EST,GK,21-262,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Myles Lewis-Skelly,eng ENG,MF,17-096,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ethan Nwaneri,eng ENG,MF,16-285,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
