Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Matches
Nathan Collins,ie IRL,DF,20,19,18,"1,670",18.6,2,0,2,2,0,0,2,1,1.5,1.5,1.5,3.0,7,44,8,0.11,0.00,0.11,0.11,0.11,0.08,0.08,0.16,0.08,0.16,Matches
Aaron Lennon,eng ENG,"MF,FW",34,28,17,"1,551",17.2,2,0,2,2,0,0,2,0,1.1,1.1,0.5,1.6,38,19,77,0.12,0.00,0.12,0.12,0.12,0.06,0.03,0.09,0.06,0.09,Matches
Wout Weghorst,nl NED,FW,28,20,17,"1,450",16.1,2,3,5,2,0,0,3,0,4.8,4.8,1.5,6.2,7,26,81,0.12,0.19,0.31,0.12,0.31,0.30,0.09,0.39,0.30,0.39,Matches
Chris Wood,nz NZL,FW,29,17,17,"1,367",15.2,3,0,3,3,0,0,1,0,4.2,4.2,0.5,4.7,5,23,69,0.20,0.00,0.20,0.20,0.20,0.28,0.03,0.31,0.28,0.31,Matches
Jay Rodriguez,eng ENG,FW,32,29,13,"1,382",15.4,2,2,4,2,0,0,3,0,4.8,4.8,2.1,6.9,18,19,60,0.13,0.13,0.26,0.13,0.26,0.31,0.14,0.45,0.31,0.45,Matches
Jóhann Berg Guðmundsson,is ISL,MF,30,18,13,"1,102",12.2,0,1,1,0,0,0,2,0,1.6,1.6,0.5,2.0,27,16,75,0.00,0.08,0.08,0.00,0.08,0.13,0.04,0.17,0.13,0.17,Matches
Ashley Barnes,eng ENG,FW,31,23,8,808,9.0,1,0,1,0,1,1,4,0,2.1,1.4,0.9,2.2,5,17,47,0.11,0.00,0.11,0.00,0.00,0.24,0.10,0.33,0.15,0.25,Matches
Erik Pieters,nl NED,DF,32,12,8,730,8.1,0,1,1,0,0,0,1,0,0.2,0.2,1.0,1.2,7,15,11,0.00,0.12,0.12,0.00,0.12,0.02,0.12,0.14,0.02,0.14,Matches
Matěj Vydra,cz CZE,FW,29,22,5,679,7.5,2,3,5,2,0,0,1,0,2.9,2.9,0.7,3.7,2,7,43,0.27,0.40,0.66,0.27,0.66,0.39,0.10,0.49,0.39,0.49,Matches
Kevin Long,ie IRL,DF,30,6,4,410,4.6,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,1,4,0,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Wayne Hennessey,wls WAL,GK,34,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,Matches
Dale Stephens,eng ENG,MF,32,3,1,124,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0,5,1,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
Phil Bardsley,sct SCO,DF,36,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dara Costelloe,ie IRL,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Owen Dodgson,eng ENG,"DF,MF",18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Anthony Gomez Mancini,fr FRA,MF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Joseph McGlynn,eng ENG,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
